Date,XRT US,XLK US,XLE US,XLF US,XLU US,XLV US,XLP US,XLY US,XLI US
19/3/2009,10.955,15.35,44.98,7.03,25.81,23.69,20.89,19.03,18.11
20/3/2009,10.665,15.04,43,6.61,25.35,23.55,20.57,18.55,17.39
23/3/2009,11.355,15.93,46.54,7.69,26.33,24.41,21.47,19.86,18.65
24/3/2009,11.29,15.67,45.66,7.32,25.76,24.09,21.37,19.6,18.5
25/3/2009,11.365,15.76,45.44,7.57,25.75,24.25,21.58,19.74,18.65
26/3/2009,11.92,16.17,45.83,7.66,26.06,24.52,21.82,20.65,19.65
27/3/2009,11.74,15.82,44.47,7.42,25.8,24.26,21.61,20.1,19.28
30/3/2009,11.485,15.33,42.824,6.78,25.29,24.12,21.14,19.5,18.32
31/3/2009,11.455,15.62,42.46,7.15,25.55,24.21,21.1,19.65,18.43
1/4/2009,11.705,16.06,43.36,7.36,25.65,24.2,21.46,20.01,18.84
2/4/2009,12.195,16.48,45.14,7.56,25.98,24.3,21.91,21.11,19.85
3/4/2009,12.38,16.71,46.02,7.87,26.15,23.9,21.82,21.39,19.87
6/4/2009,12.19,16.54,45.09,7.66,25.93,24.13,21.88,21.09,19.92
7/4/2009,11.73,16.08,43.74,7.43,25.81,23.86,21.48,20.47,19.35
8/4/2009,12.13,16.32,44.3,7.47,26.06,24.02,21.66,21.05,19.52
9/4/2009,12.85,16.73,45.6,8.63,26.07,24.13,21.67,21.91,20.48
10/4/2009,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
13/4/2009,12.82,16.73,45.1,9,25.73,24.32,21.61,21.92,20.54
14/4/2009,12.495,16.55,44.98,8.4,25.4,24.21,21.31,21.43,20.24
15/4/2009,12.435,16.5,45.04,8.81,25.64,24.35,21.69,21.5,20.43
16/4/2009,12.96,16.99,45.25,8.91,25.82,24.46,21.98,22.25,21.12
17/4/2009,13.155,16.96,45.78,9.02,25.78,24.74,22.09,22.52,21.11
20/4/2009,12.615,16.42,43.56,8.01,25.49,24.26,21.66,21.66,20.18
21/4/2009,12.985,16.7,44.42,8.61,25.584,24.03,21.88,22.02,20.67
22/4/2009,13.25,16.78,43.95,8.3,25.31,23.77,21.59,22.24,20.99
23/4/2009,13.19,16.86,44.77,8.69,25.4,23.79,21.59,22.24,21.22
24/4/2009,13.42,17.1,46.07,8.88,25.36,23.76,21.5,22.79,21.66
27/4/2009,13.225,17.02,45.2,8.74,25.54,24.02,21.63,22.49,21.23
28/4/2009,13.255,17.01,45.3,8.47,25.64,24.11,21.73,22.49,20.98
29/4/2009,13.4,17.2,46.55,8.83,25.83,24.2,22.09,22.9,21.68
30/4/2009,13.85,17.25,45.78,8.71,25.85,24.18,22,23.29,21.76
1/5/2009,13.62,17.48,47.26,8.65,26.53,24.14,22.09,23.18,22
4/5/2009,14.25,17.8,49.15,9.52,26.93,24.54,22.43,23.93,22.72
5/5/2009,14.275,17.69,48.49,9.39,26.88,24.82,22.24,23.92,22.79
6/5/2009,14.1,17.79,50.37,10.13,26.72,24.67,22.38,24.17,23.15
7/5/2009,13.675,17.11,49.72,9.84,26.86,25.17,22.47,23.64,22.68
8/5/2009,13.66,17.09,51.84,10.57,27.25,25.59,22.76,23.99,23.51
11/5/2009,13.52,17.14,50.26,9.96,27.13,25.15,22.65,23.57,22.81
12/5/2009,13.25,17.05,50.582,9.74,27.32,25.56,22.92,23.07,22.564
13/5/2009,12.76,16.62,48.91,9.25,26.59,25.5,22.5,22.26,21.63
14/5/2009,12.855,16.8,49.05,9.56,26.57,25.53,22.58,22.29,21.79
15/5/2009,12.785,16.8,48,9.36,25.94,25.33,22.37,22.13,21.8
18/5/2009,13.285,17.26,49.66,9.98,25.94,25.58,22.84,23.22,22.6
19/5/2009,13.43,17.36,49.9,9.78,26.41,25.39,22.97,23.13,22.43
20/5/2009,13.27,17.18,50.07,9.52,25.93,25.49,23,22.88,22.45
21/5/2009,13.005,16.88,48.59,9.53,25.62,25.26,22.79,22.34,21.77
22/5/2009,13.08,16.94,48.61,9.47,25.83,25.29,22.93,22.58,21.69
25/5/2009,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
26/5/2009,13.635,17.38,49.64,9.78,26.58,25.52,23.22,23.34,22.48
27/5/2009,13.44,17.21,49.1,9.48,26.04,25.26,22.63,22.83,21.75
28/5/2009,13.355,17.46,50.73,9.75,26.58,25.39,22.87,22.74,21.96
29/5/2009,13.745,17.65,51.68,9.93,26.77,25.83,23.12,23.12,22.49
1/6/2009,14.545,18.15,53.58,10.04,27.63,26,23.58,24.23,23.53
2/6/2009,14.67,18.11,53.436,9.87,27.3,26.16,23.82,24.43,23.57
3/6/2009,14.545,17.91,51.38,9.74,26.84,26.1,23.7,24.11,23.11
4/6/2009,14.31,18.16,52.54,10.09,27.09,25.74,23.74,24.16,23.53
5/6/2009,14.25,18.34,52.11,10,27.12,25.79,23.62,24.01,23.73
8/6/2009,14.255,18.23,51.99,10.08,26.95,25.51,23.71,24.23,23.79
9/6/2009,14.42,18.31,52.5,10.15,26.88,25.38,23.5,24.37,23.74
10/6/2009,14.225,18.36,52.97,10,27.3,25.27,23.24,24.01,23.59
11/6/2009,13.92,18.43,54.03,10.08,27.83,25.54,23.34,23.89,23.55
12/6/2009,14.05,18.38,53.51,10.14,28.18,25.63,23.52,23.86,23.59
15/6/2009,13.785,18.19,52.09,9.88,27.61,24.84,22.95,23.38,22.87
16/6/2009,13.25,17.96,50.98,9.71,27.42,24.94,22.65,22.79,22.45
17/6/2009,13.425,18.06,50.15,9.43,27.5,25.51,22.88,23.11,22.28
18/6/2009,13.505,17.98,49.96,9.65,28.12,26,23.3,23.04,22.3
19/6/2009,13.6,18.12,49.21,9.78,27.47,26.08,22.89,23.13,22.2
22/6/2009,13.405,17.67,46.75,9.21,27.39,25.61,22.8,22.44,21.46
23/6/2009,13.16,17.68,47.03,9.31,27.15,25.53,22.66,22.21,21.26
24/6/2009,13.275,17.93,47.22,9.43,27.38,25.66,22.72,22.34,21.4
25/6/2009,13.75,18.19,48.21,9.63,27.84,26.37,23.11,23.12,22.06
26/6/2009,13.79,18.16,47.89,9.68,27.74,26.37,23.03,22.96,21.97
29/6/2009,13.885,18.35,48.34,9.8,28.1,26.53,23.17,23.25,22.19
30/6/2009,13.855,18.21,48.05,9.7,27.89,26.31,22.99,23.08,21.96
1/7/2009,13.935,18.29,48.09,9.65,28.25,26.38,23.38,23.23,22.05
2/7/2009,13.33,17.83,46.16,9.31,27.44,25.75,22.89,22.29,21.36
3/7/2009,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
6/7/2009,13.325,17.78,45.69,9.32,27.6,25.95,23.36,22.4,21.37
7/7/2009,13.035,17.34,44.52,9.18,27.05,25.85,23.07,21.8,20.64
8/7/2009,13.305,17.35,44.53,9.02,26.93,26.09,23.17,21.981,20.56
9/7/2009,13.335,17.46,44.99,9.14,26.94,25.76,23,22.14,20.75
10/7/2009,13.295,17.53,44.67,9.01,26.91,25.64,22.89,22.1,20.72
13/7/2009,13.66,17.86,45.35,9.59,27.38,26.09,23.3,22.46,21.25
14/7/2009,13.9,17.88,45.96,9.55,27.59,26.21,23.37,22.81,21.56
15/7/2009,14.31,18.55,47.59,9.96,28.14,26.44,23.75,23.44,22.23
16/7/2009,14.405,18.82,48.17,9.92,28.15,26.61,23.91,23.73,22.64
17/7/2009,14.395,19,48.45,9.86,28.02,26.53,23.93,23.77,22.38
20/7/2009,14.725,19.17,49.28,9.94,28.23,26.59,24,24.27,22.83
21/7/2009,14.635,19.28,49.71,9.85,28.51,26.98,23.97,24.27,22.84
22/7/2009,14.765,19.39,49.26,9.86,28.36,26.88,23.98,24.44,22.91
23/7/2009,15.155,19.77,50.66,10.14,29.1,27.42,24.31,25.01,23.39
24/7/2009,15.195,19.652,51.19,10.09,29.56,27.9,24.53,24.99,23.41
27/7/2009,15.075,19.65,51.36,10.25,29.49,27.88,24.44,25.09,23.54
28/7/2009,14.975,19.69,50.61,10.22,29.01,28.07,24.47,25.01,23.52
29/7/2009,14.915,19.67,49.44,10.22,28.87,28.05,24.6,24.88,23.41
30/7/2009,15.23,19.77,50.13,10.46,29.31,28.09,24.57,25.27,23.79
31/7/2009,15.25,19.7,50.62,10.56,28.94,27.87,24.52,25.27,23.88
3/8/2009,15.605,19.97,51.92,10.83,29.23,28.04,24.55,25.79,24.4
4/8/2009,15.4,19.91,51.83,11.05,28.8,28.11,24.59,25.9,24.58
5/8/2009,15.45,19.73,51.31,11.43,28.6,27.71,24.43,25.68,24.38
6/8/2009,15.58,19.59,50.89,11.35,28.65,27.51,24.18,25.66,24.51
7/8/2009,16.22,19.79,50.83,11.65,28.92,27.63,24.28,26.5,25.12
10/8/2009,15.905,19.7,51.05,11.6,28.98,27.85,24.3,26.26,24.88
11/8/2009,15.73,19.42,50.31,11.17,29,27.81,24.3,25.98,24.55
12/8/2009,15.895,19.81,50.85,11.4,29.14,27.96,24.29,26.17,24.98
13/8/2009,15.905,19.9,51.47,11.64,29.04,27.93,24.43,26.24,25.09
14/8/2009,15.545,19.71,50.71,11.56,29.04,27.93,24.4,25.88,24.73
17/8/2009,15.09,19.24,49.07,11.08,28.64,27.82,24.15,25.06,24
18/8/2009,15.305,19.53,49.56,11.3,28.7,27.8,24.19,25.34,24.29
19/8/2009,15.605,19.58,50.48,11.3,28.91,28.19,24.35,25.6,24.36
20/8/2009,15.59,19.8,50.91,11.59,29.15,28.39,24.47,25.79,24.66
21/8/2009,15.865,20.09,52.35,11.81,29.72,28.68,24.74,26.32,25.3
24/8/2009,15.62,20.03,53.02,11.72,29.77,28.88,24.75,26.13,25.35
25/8/2009,15.97,20.08,52.21,11.87,29.58,28.88,24.79,26.4,25.49
26/8/2009,16.11,20.17,52.45,11.84,29.55,28.89,24.87,26.55,25.23
27/8/2009,16.195,20.21,52.29,11.96,29.55,28.88,24.87,26.6,25.46
28/8/2009,16.29,20.28,52.18,11.98,29.48,28.67,24.77,26.61,25.32
31/8/2009,16.025,20.02,51.17,11.94,29.23,28.62,24.82,26.16,25.02
1/9/2009,15.72,19.61,50.28,11.3,29,28.16,24.59,25.69,24.6
2/9/2009,15.6,19.65,49.91,11.2,28.8,28.22,24.61,25.56,24.5
3/9/2009,15.975,19.74,50.26,11.42,28.78,28.09,24.66,25.83,24.82
4/9/2009,16.325,20.09,50.96,11.55,28.92,28.49,24.84,26.3,25.31
7/9/2009,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/9/2009,16.315,20.24,52.36,11.6,28.99,28.36,25.05,26.53,25.53
9/9/2009,16.555,20.39,52.48,11.77,28.95,28.69,25.04,26.81,25.96
10/9/2009,16.7,20.67,53.39,11.87,28.95,28.91,25.22,27.17,26.18
11/9/2009,16.5,20.69,53.6,11.8,28.94,28.92,25.33,27.08,26.35
14/9/2009,16.74,20.62,54,11.95,29.36,29.03,25.27,27.17,26.6
15/9/2009,16.81,20.76,54.54,11.98,29.58,28.77,25.14,27.3,26.92
16/9/2009,17.035,20.92,55.89,12.39,30.05,29.03,25.34,27.82,27.26
17/9/2009,16.975,20.84,55.62,12.35,29.85,29.01,25.25,27.79,27.31
18/9/2009,17.185,20.89,55.18,12.29,29.68,28.76,25.4,27.8,27.01
21/9/2009,17.14,20.8,54.71,12.18,29.54,29.04,25.32,27.69,26.85
22/9/2009,17.25,20.91,55.57,12.46,29.46,28.95,25.37,27.8,27.17
23/9/2009,17.015,20.91,54.41,12.2,29.36,28.54,25.37,27.4,26.94
24/9/2009,16.835,20.71,53.63,11.96,29.28,28.51,25.24,27.14,26.5
25/9/2009,16.735,20.58,53.56,11.85,29.2,28.53,25.24,26.98,26.13
28/9/2009,17.02,20.92,54.42,12.25,29.45,28.84,25.29,27.49,26.67
29/9/2009,17.18,20.81,54.27,12.19,29.51,28.88,25.41,27.62,26.61
30/9/2009,17.065,20.87,53.92,12.13,29.33,28.67,25.46,27.47,26.34
1/10/2009,16.59,20.25,52.24,11.6,28.83,28.26,25.23,26.87,25.68
2/10/2009,16.405,20.25,51.97,11.6,28.52,28.15,25.31,26.53,25.35
5/10/2009,16.89,20.42,53.12,11.97,28.83,28.33,25.37,26.94,25.87
6/10/2009,17.32,20.79,54.38,12.12,29.05,28.56,25.6,27.35,26.12
7/10/2009,17.325,20.75,54.8,12.25,29.07,28.58,25.71,27.37,26.02
8/10/2009,17.62,20.88,56.21,12.27,29.07,28.61,25.86,27.81,26.48
9/10/2009,17.63,21.02,56.16,12.38,29.25,28.88,25.92,27.8,26.55
12/10/2009,17.75,21.03,56.92,12.47,29.55,29.02,26.03,27.94,26.5
13/10/2009,17.695,21.11,57.01,12.35,29.34,28.74,25.94,27.99,26.52
14/10/2009,18.1,21.36,57.96,12.77,29.36,29.18,26.03,28.34,27.29
15/10/2009,18.215,21.32,59.17,12.66,29.59,29.26,26.23,28.38,27.25
16/10/2009,18.125,21.12,58.99,12.36,29.69,29.24,26.37,28.33,27.06
19/10/2009,18.37,21.35,59.76,12.42,30.11,29.49,26.52,28.65,27.35
20/10/2009,18.15,21.28,59.38,12.32,29.81,29.21,26.49,28.36,27.16
21/10/2009,17.75,21.29,59.22,12.08,29.85,28.825,26.285,27.99,26.965
22/10/2009,18.255,21.39,59.45,12.44,29.92,29.01,26.33,28.36,27.16
23/10/2009,18.055,21.33,58.3,12.26,29.43,28.71,26.07,28.25,26.68
26/10/2009,18.08,21.19,57.34,11.94,29.04,28.4,25.87,28.08,26.47
27/10/2009,17.51,21.08,57.85,11.86,28.97,28.52,25.89,27.6,26.11
28/10/2009,16.94,20.77,55.94,11.49,28.68,28.23,25.82,26.82,25.57
29/10/2009,17.36,21.17,57.43,11.97,28.93,28.48,26.24,27.54,26.18
30/10/2009,16.88,20.61,55.25,11.41,28.39,28.07,25.83,26.82,25.29
2/11/2009,17.01,20.73,55.6,11.51,28.34,28.19,26.08,27.08,25.58
3/11/2009,17.185,20.65,56.32,11.54,28.28,28.2,25.91,27.1,26.02
4/11/2009,17.11,20.77,56.27,11.38,28.47,28.56,26.01,27.11,25.97
5/11/2009,17.155,21.22,57.23,11.67,28.95,29.03,26.13,27.85,26.64
6/11/2009,17.35,21.25,57.08,11.62,28.92,29.16,26.2,28.1,26.88
9/11/2009,17.81,21.74,58.17,12.03,29.44,29.65,26.63,28.71,27.56
10/11/2009,17.885,21.73,58.21,11.99,29.58,29.85,26.62,28.81,27.4
11/11/2009,17.8,21.86,58.19,12.16,29.51,29.89,26.7,28.84,27.61
12/11/2009,17.495,21.7,56.91,11.93,29.1,29.72,26.54,28.52,27.29
13/11/2009,17.705,21.9,57.27,11.9,29.36,29.78,26.72,29.02,27.5
16/11/2009,18.055,22.14,58.77,12.03,29.77,30.08,26.87,29.49,28.13
17/11/2009,17.875,22.24,58.67,12.07,29.61,30.16,27,29.25,28.08
18/11/2009,17.865,22.12,58.44,12.16,29.48,30.33,26.98,29.17,27.93
19/11/2009,17.55,21.8,57.13,11.93,29.12,30.18,26.85,28.84,27.51
20/11/2009,17.515,21.69,56.6,11.86,29.25,30.39,26.89,28.69,27.46
23/11/2009,17.585,22.07,57.33,12.03,29.62,30.67,27.12,28.94,27.96
24/11/2009,17.44,22.03,57.66,11.94,29.68,30.91,27.18,28.91,27.73
25/11/2009,17.825,22.07,58.11,11.91,30.02,31.1,27.13,29.19,27.96
26/11/2009,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
27/11/2009,17.485,21.71,57.02,11.6,29.51,30.79,26.88,28.62,27.42
30/11/2009,17.28,21.75,56.82,11.9,29.76,30.68,26.78,28.62,27.51
1/12/2009,17.595,22.1,57.57,11.91,30.32,31.22,27.15,29.07,27.96
2/12/2009,17.625,22.07,57.23,11.9,30.73,31.15,27.12,29.16,27.88
3/12/2009,17.325,22.08,56.31,11.66,30.83,31,26.91,28.96,27.75
4/12/2009,17.51,22.22,55.9,11.88,30.64,30.98,27.05,29.15,28.17
7/12/2009,17.52,22.181,55.77,11.68,30.91,30.94,27.02,29.24,28.07
8/12/2009,17.375,21.98,54.82,11.58,30.78,30.7,26.71,29.02,27.64
9/12/2009,17.225,22.19,54.82,11.62,30.89,30.96,26.76,29.02,27.77
10/12/2009,17.495,22.29,55.5,11.6,31.28,31.28,26.85,29.47,27.89
11/12/2009,17.745,22.24,55.53,11.68,31.82,31.28,27,29.76,28.17
14/12/2009,17.865,22.42,56.1,11.75,31.97,31.57,27.1,29.99,28.55
15/12/2009,17.67,22.28,56.28,11.56,31.77,31.58,26.99,29.95,28.47
16/12/2009,17.825,22.35,56.64,11.64,31.63,31.42,26.86,29.98,28.35
17/12/2009,17.665,22.08,56.16,11.42,31.45,31.13,26.54,29.62,28.04
18/12/2009,17.57,22.33,56.15,11.55,31.35,31.13,26.24,29.61,27.85
21/12/2009,17.93,22.53,56.82,11.72,31.44,31.42,26.38,29.99,28.06
22/12/2009,17.95,22.71,57.09,11.74,31.18,31.56,26.56,29.97,28.09
23/12/2009,18.125,22.8,57.54,11.69,31.25,31.46,26.58,30.16,28.14
24/12/2009,18.145,23.01,57.81,11.8,31.48,31.46,26.68,30.18,28.25
25/12/2009,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
28/12/2009,18.165,23.08,57.91,11.76,31.5,31.62,26.73,30.16,28.2
29/12/2009,18.165,23.05,57.53,11.71,31.48,31.58,26.78,30.26,28.28
30/12/2009,18.01,23.13,57.47,11.72,31.47,31.49,26.73,30.05,28.14
31/12/2009,17.8,22.93,57.01,11.69,31.02,31.07,26.47,29.77,27.79
1/1/2010,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
4/1/2010,17.97,23.27,58.81,11.93,31.08,31.61,26.67,30,28.32
5/1/2010,18.085,23.24,59.29,12.15,30.71,31.3,26.68,30.11,28.42
6/1/2010,18.25,22.98,60,12.17,30.89,31.62,26.66,30.15,28.48
7/1/2010,18.3,22.89,59.91,12.43,30.75,31.73,26.66,30.4,28.79
8/1/2010,18.26,23.04,60.3,12.36,30.72,31.78,26.57,30.39,29.25
11/1/2010,18.205,22.95,60.22,12.37,31.04,31.96,26.64,30.33,29.57
12/1/2010,18.08,22.7,59.35,12.19,30.91,31.73,26.79,29.94,29.33
13/1/2010,18.28,22.92,59.57,12.33,31.25,32.15,26.98,30.28,29.45
14/1/2010,18.13,22.98,59.74,12.38,31.11,32.44,26.9,30.28,29.45
15/1/2010,17.915,22.66,59.26,12.13,30.91,32.22,26.77,29.98,29.07
18/1/2010,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
19/1/2010,18.07,23.05,59.8,12.29,31.27,33,26.93,30.38,29.39
20/1/2010,17.92,22.68,58.87,12.25,30.94,32.72,26.73,29.97,28.94
21/1/2010,17.63,22.44,57.67,11.9,30.49,32.01,26.35,29.59,28.27
22/1/2010,17.36,21.66,56.3,11.52,29.82,31.66,26.29,29.02,27.84
25/1/2010,17.505,21.84,56.67,11.58,30.02,31.66,26.34,29.17,28.02
26/1/2010,17.475,21.78,56.31,11.38,30.14,31.48,26.31,29.21,27.9
27/1/2010,17.57,21.96,56.09,11.65,29.94,31.7,26.37,29.26,27.98
28/1/2010,17.34,21.33,55.5,11.6,29.71,31.5,26.3,29.09,27.66
29/1/2010,17.31,20.959,54.5,11.51,29.53,31.28,26.2,28.91,27.38
1/2/2010,17.615,21.2,56.3,11.71,29.72,31.46,26.4,29.28,27.79
2/2/2010,17.97,21.41,57.04,11.82,29.96,32.11,26.78,29.69,28.32
3/2/2010,17.815,21.46,56.55,11.69,29.75,31.68,26.59,29.71,28.15
4/2/2010,17.345,20.86,54.23,11.19,28.97,30.88,26.05,28.85,27.32
5/2/2010,17.375,21.07,54.24,11.32,28.92,30.83,25.98,28.77,27.2
8/2/2010,17.255,20.98,53.74,11.09,28.59,30.68,25.95,28.59,26.9
9/2/2010,17.615,21.16,54.87,11.21,28.88,30.92,26.26,29.03,27.42
10/2/2010,17.535,21.1,54.64,11.3,28.75,30.73,26.23,28.91,27.38
11/2/2010,17.72,21.32,55.57,11.32,28.92,30.94,26.441,29.25,27.79
12/2/2010,17.725,21.36,55.59,11.33,28.81,30.87,26.44,29.25,27.57
15/2/2010,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
16/2/2010,17.995,21.68,56.9,11.56,29.31,31.14,26.71,29.72,28.22
17/2/2010,18.235,21.74,56.82,11.6,29.19,31.38,26.9,29.96,28.46
18/2/2010,18.34,21.88,57.14,11.68,29.35,31.53,27.06,30.15,28.72
19/2/2010,18.385,21.82,57.36,11.74,29.76,31.53,27.12,30.22,28.86
22/2/2010,18.395,21.78,56.57,11.9,29.6,31.44,27.12,30.21,28.88
23/2/2010,18.2,21.51,55.63,11.68,29.4,31.14,26.97,30.03,28.51
24/2/2010,18.5,21.72,55.98,11.88,29.43,31.37,27.14,30.42,28.8
25/2/2010,18.655,21.66,56.01,11.85,29.37,31.39,27.16,30.47,28.73
26/2/2010,18.65,21.69,56.14,11.92,29.14,31.4,27.03,30.52,28.84
1/3/2010,19.08,21.97,56.66,11.95,29.56,31.7,27.22,31,29.22
2/3/2010,18.96,21.94,57.13,11.99,29.65,31.81,27.32,30.84,29.27
3/3/2010,19.025,21.95,57.38,12,29.6,31.68,27.33,30.93,29.31
4/3/2010,19.395,22.04,57.08,12.12,29.66,31.58,27.42,31.21,29.45
5/3/2010,19.67,22.31,58.15,12.36,29.96,32.02,27.59,31.79,29.9
8/3/2010,19.805,22.43,58.06,12.38,29.96,31.83,27.49,31.87,29.76
9/3/2010,19.74,22.53,58.06,12.42,29.92,31.81,27.45,31.82,30
10/3/2010,19.845,22.68,58.57,12.56,29.93,31.83,27.41,31.89,30.06
11/3/2010,19.935,22.77,58.47,12.67,30.03,32.08,27.46,32.12,30.17
12/3/2010,20.0955,22.75,58.5,12.62,29.84,31.84,27.48,32.21,30.37
15/3/2010,20.16,22.73,57.9,12.62,29.95,32.05,27.689,32.17,30.37
16/3/2010,20.34,22.9,58.42,12.77,30.3,32.14,27.82,32.41,30.78
17/3/2010,20.395,22.97,59.06,12.93,30.4,32.15,27.94,32.57,30.83
18/3/2010,20.415,23,58.18,12.85,30.26,32.37,27.97,32.56,31.04
19/3/2010,20.245,22.79,57.28,12.74,29.96,32.25,27.77,32.4,30.81
22/3/2010,20.66,22.96,57.13,12.81,29.76,32.46,27.91,32.74,30.9
23/3/2010,20.85,23.18,57.35,12.91,29.88,32.62,28.13,32.87,31.25
24/3/2010,20.56,23.07,57.02,12.92,29.57,32.27,27.93,32.74,31.03
25/3/2010,20.63,23.11,56.06,12.98,29.38,32.14,27.89,32.93,31.01
26/3/2010,20.81,23,56.08,12.99,29.45,31.9,27.91,33.06,31.09
29/3/2010,20.795,23.07,57.17,13.01,29.81,32.24,28.04,33.11,31.37
30/3/2010,20.795,23.17,57.26,12.93,29.73,32.24,28.09,33.08,31.42
31/3/2010,20.65,23.1,57.52,12.95,29.66,32.13,27.93,32.84,31.24
1/4/2010,20.9,23.06,58.54,13.06,30.07,32.31,28.11,33.07,31.44
2/4/2010,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
5/4/2010,21.155,23.33,59.58,13.19,30.25,32.22,28.11,33.47,31.67
6/4/2010,21.24,23.35,59.58,13.33,30.5,32.2,28.02,33.52,31.68
7/4/2010,21.12,23.26,58.99,13.28,30.2,32.06,27.84,33.4,31.5
8/4/2010,21.17,23.3,59.2,13.38,30.02,31.94,27.89,33.72,31.6025
9/4/2010,21.4,23.48,59.83,13.43,30.24,32.08,28.04,33.97,31.78
12/4/2010,21.34,23.53,59.97,13.49,30.32,31.99,28.13,33.97,31.85
13/4/2010,21.435,23.6,59.76,13.5,30.16,32.02,28.04,34.15,31.9
14/4/2010,21.905,23.94,60.33,13.84,30.19,31.91,28.08,34.68,32.31
15/4/2010,21.97,24.05,60.32,13.79,30.18,31.82,28.03,34.83,32.62
16/4/2010,21.685,23.73,59.3,13.28,29.83,31.63,27.91,34.37,32.09
19/4/2010,21.515,23.78,59.38,13.41,29.86,31.89,28.02,34.43,32.03
20/4/2010,21.63,23.91,60.54,13.59,30.24,31.96,28.099,34.85,32.4
21/4/2010,21.885,23.96,60.48,13.51,30.27,31.4,28.1,35.01,32.62
22/4/2010,22.39,24.02,60.63,13.59,30.37,31.04,28.1,35.64,32.92
23/4/2010,22.56,24.08,62.09,13.63,30.61,31.35,28.03,35.67,33.12
26/4/2010,22.7,24.05,61.88,13.41,30.5,31.02,27.97,35.95,33.19
27/4/2010,21.915,23.58,59.98,12.96,29.98,30.66,27.48,34.91,32.39
28/4/2010,21.71,23.65,60.59,13.15,30.29,30.86,27.7,34.79,32.62
29/4/2010,22.115,23.89,60.66,13.45,30.32,31.28,27.79,35.56,33.36
30/4/2010,21.38,23.389,59.91,13.12,30.44,30.88,27.63,34.82,32.57
3/5/2010,21.785,23.71,60.59,13.37,30.83,31.03,27.79,35.52,33.22
4/5/2010,21.255,23.03,58.97,13.01,30.3,30.85,27.51,34.4825,32.17
5/5/2010,21.25,22.93,58.04,12.94,30.09,30.95,27.61,33.99,31.76
6/5/2010,20.4201,22.24,56.0549,12.39,29.26,30.12,26.92,32.78,30.71
7/5/2010,19.895,21.75,54.99,12.25,29.1,29.72,26.74,32.18,30.03
10/5/2010,21.055,22.75,57.34,12.94,30,30.52,27.52,33.86,31.75
11/5/2010,21.135,22.6,56.96,12.89,30.06,30.46,27.51,33.85,31.66
12/5/2010,21.535,23.19,57.75,13.03,30.31,30.71,27.7,34.34,32.36
13/5/2010,20.79,22.85,57.38,12.8,30.18,30.38,27.53,33.57,31.86
14/5/2010,20.405,22.41,56.24,12.46,29.93,29.97,27.27,33.01,31.19
17/5/2010,20.57,22.52,55.66,12.47,29.96,29.97,27.56,33.26,31.11
18/5/2010,20.105,22.18,55.23,12.12,29.67,29.73,27.4,32.64,30.72
19/5/2010,19.985,22.01,54.6,12.13,29.37,29.66,27.33,32.44,30.33
20/5/2010,19.46,21.31,52.16,11.57,28.49,28.73,26.52,31.18,29.01
21/5/2010,19.875,21.47,53.07,11.98,28.62,28.8,26.62,31.73,29.42
24/5/2010,19.78,21.37,51.86,11.64,28.35,28.73,26.43,31.51,28.98
25/5/2010,19.995,21.31,51.98,11.74,28.2,28.61,26.12,31.83,28.96
26/5/2010,19.63,21.1,51.87,11.66,28.19,28.43,25.95,31.73,29.02
27/5/2010,20.39,21.82,54.07,12.19,28.73,29.01,26.48,32.87,30
28/5/2010,20.32,21.64,53.05,11.92,28.76,28.87,26.35,32.37,29.6
31/5/2010,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/6/2010,19.835,21.43,50.53,11.67,28.09,28.55,26.29,31.88,28.94
2/6/2010,20.195,21.91,52.72,12.03,28.68,29.17,26.74,32.68,29.69
3/6/2010,20.33,22.13,53.43,11.97,28.98,29.34,26.78,32.79,29.8275
